year,month,sex,age,race
2013,10,M,49,White
2013,11,M,NA,White
2013,11,M,54,White
2013,9,M,50,White
2013,11,M,38,White
2013,11,M,73,White
2013,11,M,42,Black
2013,10,M,22,White
2013,11,M,52,White
2013,12,F,64,White
2013,12,M,19,White
2013,9,M,74,White
2013,11,M,76,White
2013,12,M,38,White
2013,11,M,52,White
2013,12,M,18,Black
2013,11,M,24,Black
2013,11,M,30,Black
2013,12,M,20,Black
2013,11,F,32,Hispanic
2013,11,M,51,Hispanic
2013,12,M,53,White
2013,12,M,50,White
2013,12,M,64,White
2013,12,M,47,White
2013,12,M,60,White
2013,12,M,45,White
2013,11,F,43,Asian/Pacific Islander
2013,12,M,46,Hispanic
2013,12,M,50,Asian/Pacific Islander
2013,12,M,54,White
2013,12,M,25,Hispanic
2013,12,M,37,Black
2013,12,M,83,White
2013,12,M,43,White
2013,12,M,65,White
2013,12,M,49,White
2013,12,F,65,White
2013,12,M,22,Black
2013,12,F,60,White
2013,12,M,86,White
2013,12,M,29,Black
2013,11,M,18,Black
2013,12,M,28,Black
2013,12,M,21,White
2013,12,M,24,Black
2013,12,M,48,White
2013,10,M,35,White
2013,12,M,52,White
2013,12,M,52,White
2013,12,M,38,White
2013,12,M,23,Black
2013,12,M,65,White
2013,12,M,21,Black
2013,12,M,64,White
2013,12,M,29,White
2013,12,M,19,Black
2013,12,M,50,Hispanic
2013,12,M,38,Black
2013,12,M,27,Black
2013,12,M,27,Black
2013,12,M,25,White
2013,12,M,54,Black
2013,12,M,51,White
2013,12,M,50,White
2013,12,M,35,White
2013,9,M,54,White
2013,12,M,78,White
2013,12,M,22,Hispanic
2013,1,M,79,White
2013,1,M,30,White
2013,1,M,48,White
2013,1,M,82,White
2013,1,M,30,White
2013,1,F,71,White
2013,1,M,36,White
2013,1,M,25,Black
2013,1,M,30,White
2013,1,M,65,White
2013,1,M,68,White
2013,1,M,68,White
2013,1,F,16,White
2013,1,M,43,White
2013,1,M,33,Black
2013,1,M,30,White
2013,1,F,51,White
2013,1,M,20,Black
2013,1,M,34,White
2013,1,M,42,Black
2013,1,M,50,White
2013,1,M,42,White
2013,1,M,83,White
2013,1,M,40,Black
2013,1,M,54,Black
2013,1,M,63,White
2013,1,M,68,White
2013,1,M,36,White
2013,1,M,20,Black
2013,1,M,43,White
2013,1,M,5,White
2013,1,M,24,Black
2013,1,M,33,White
2013,1,F,55,White
2013,1,M,24,Black
2013,1,M,32,White
2013,1,F,32,White
2013,1,M,44,White
2013,1,M,74,White
2013,1,M,45,White
2013,1,M,70,White
2013,1,M,53,White
2013,1,M,39,White
2013,1,M,36,White
2013,1,M,37,White
2013,1,M,80,White
2013,1,M,47,White
2013,1,M,49,White
2013,1,F,64,White
2013,1,M,56,White
2013,1,M,93,White
2013,1,M,23,White
2013,1,M,59,White
2013,1,M,81,White
2013,1,M,24,Black
2013,1,F,55,White
2013,1,M,32,Black
2013,1,M,22,Black
2013,1,M,42,White
2013,1,M,15,Black
2013,1,F,74,Black
2013,1,F,10,White
2013,1,F,65,White
2013,1,M,40,White
2013,1,M,37,White
2013,1,M,57,White
2013,1,M,21,Black
2013,1,M,28,White
2013,1,F,28,White
2013,1,M,39,White
2013,1,M,65,White
2013,1,F,6,Black
2013,1,M,43,White
2013,1,M,31,Black
2013,1,F,61,White
2013,1,F,36,White
2013,1,M,39,White
2013,1,M,67,White
2013,1,F,32,Black
2013,1,M,51,White
2013,1,M,63,White
2013,1,M,29,Black
2013,1,F,21,White
2013,1,M,25,White
2013,1,M,82,White
2013,1,M,57,White
2013,1,M,67,White
2013,1,M,50,Black
2013,1,M,45,White
2013,1,F,20,White
2013,1,M,25,Asian/Pacific Islander
2013,1,M,62,White
2013,1,F,72,White
2013,1,M,40,White
2013,1,M,39,White
2013,1,M,4,Black
2013,1,F,37,White
2013,1,M,34,Black
2013,1,M,51,White
2013,1,M,52,White
2013,1,M,55,White
2013,1,M,55,White
2013,1,M,26,White
2013,1,M,44,Black
2013,1,F,40,White
2013,1,M,40,White
2013,1,M,22,Black
2013,1,M,72,White
2013,1,F,59,White
2013,1,M,58,White
2013,2,M,24,White
2013,1,M,41,White
2013,1,F,39,White
2013,1,M,19,Black
2013,2,M,66,White
2013,1,M,60,White
2013,1,M,16,Black
2013,1,M,25,White
2013,1,M,26,White
2013,1,F,57,White
2013,2,M,27,White
2013,2,M,28,Black
2013,1,M,20,Black
2013,1,M,36,Black
2013,1,M,19,Black
2013,2,M,21,White
2013,2,M,64,Black
2013,2,M,36,White
2013,2,M,57,White
2013,2,F,59,White
2013,2,M,20,White
2013,2,M,40,White
2013,2,M,60,Black
2013,1,M,42,White
2013,2,M,61,White
2013,2,M,30,Black
2013,1,M,52,White
2013,2,M,52,White
2013,2,M,27,Black
2013,2,M,40,White
2013,1,M,21,Black
2013,1,M,83,Black
2013,1,M,19,Black
2013,2,M,45,Black
2013,2,M,47,White
2013,2,M,50,White
2013,2,M,60,White
2013,2,M,69,White
2013,2,M,58,White
2013,2,F,66,White
2013,2,M,22,Black
2013,2,F,16,Hispanic
2013,2,F,58,White
2013,2,M,42,White
2013,2,M,64,White
2013,2,M,49,Black
2013,2,M,28,White
2013,1,M,19,Black
2013,2,M,36,White
2013,2,M,27,Black
2013,2,M,51,White
2013,2,F,31,White
2013,2,M,65,White
2013,2,M,34,White
2013,2,M,65,Asian/Pacific Islander
2013,2,M,30,White
2013,2,M,28,Black
2013,2,M,30,White
2013,2,F,39,White
2013,2,M,41,Black
2013,2,M,56,White
2013,2,F,30,White
2013,2,M,28,White
2013,2,F,45,Black
2013,2,F,49,White
2013,2,F,34,Black
2013,2,M,35,White
2013,2,M,65,White
2013,2,M,66,Black
2013,2,M,36,White
2013,2,M,60,White
2013,2,M,52,White
2013,2,F,27,White
2013,2,M,86,White
2013,2,F,29,Black
2013,2,M,29,Black
2013,2,M,45,Black
2013,2,M,95,Black
2013,2,F,79,White
2013,2,F,13,Black
2013,2,M,24,Black
2013,2,M,26,White
2013,2,M,55,White
2013,2,M,78,White
2013,2,M,25,Black
2013,2,M,53,White
2013,2,M,41,Black
2013,2,M,57,White
2013,2,M,28,Black
2013,2,M,82,White
2013,2,M,26,Black
2013,3,M,31,White
2013,2,F,21,Black
2013,2,M,36,Black
2013,2,M,87,White
2013,3,M,70,White
2013,2,M,75,White
2013,2,M,66,White
2013,2,M,34,Black
2013,2,M,38,White
2013,3,F,61,White
2013,2,M,39,White
2013,2,M,46,Black
2013,2,M,17,White
2013,2,M,9,White
2013,3,F,36,White
2013,3,M,46,White
2013,3,M,23,Black
2013,3,M,40,White
2013,3,M,74,White
2013,3,M,66,White
2013,3,M,58,White
2013,3,M,64,White
2013,3,M,55,White
2013,3,M,69,White
2013,3,M,47,White
2013,3,M,82,White
2013,3,M,71,White
2013,3,M,60,White
2013,3,M,19,White
2013,3,M,48,White
2013,3,M,62,White
2013,3,M,51,White
2013,3,M,59,White
2013,3,M,21,Black
2013,3,F,26,White
2013,3,M,26,White
2013,3,M,55,White
2013,3,M,86,White
2013,3,M,85,White
2013,3,M,22,Black
2013,3,F,47,Black
2013,3,M,66,White
2013,1,M,48,White
2013,3,M,54,White
2013,3,F,34,White
2013,3,M,41,White
2013,3,M,61,White
2013,3,M,54,White
2013,3,M,41,White
2013,3,M,20,Black
2013,3,M,70,White
2013,3,M,20,White
2013,3,M,85,White
2013,3,M,59,White
2013,3,M,72,White
2013,3,M,44,White
2013,3,M,32,Black
2013,3,M,34,White
2013,3,M,91,White
2013,3,M,65,White
2013,3,M,22,Black
2013,3,F,53,White
2013,3,M,39,White
2013,3,M,82,White
2013,3,M,51,White
2013,3,M,20,Black
2013,3,M,52,Black
2013,3,M,71,White
2013,3,M,45,Black
2013,3,M,81,White
2013,3,M,30,White
2013,3,M,18,Black
2013,3,M,25,Black
2013,3,F,39,White
2013,3,M,78,White
2013,3,M,83,White
2013,3,M,30,White
2013,3,M,46,White
2013,3,F,59,White
2013,3,F,65,White
2013,3,M,54,White
2013,3,M,60,White
2013,3,F,54,White
2013,3,M,44,White
2013,3,M,43,White
2013,3,M,28,White
2013,3,M,33,White
2013,3,M,29,White
2013,3,M,17,Black
2013,3,F,27,White
2013,3,M,72,White
2013,3,M,24,Black
2013,3,M,28,White
2013,3,M,19,White
2013,3,F,20,White
2013,3,M,63,White
2013,3,M,69,White
2013,3,M,58,White
2013,3,M,50,White
2013,3,M,30,Black
2013,3,F,49,White
2013,3,M,55,White
2013,3,M,70,White
2013,4,M,35,White
2013,3,M,52,White
2013,3,M,20,White
2013,3,M,24,Black
2013,3,M,68,White
2013,3,M,87,White
2013,3,M,61,White
2013,3,M,53,Black
2013,3,M,32,White
2013,3,F,43,White
2013,4,M,62,White
2013,4,M,18,White
2013,3,M,42,White
2013,3,M,56,White
2013,1,M,43,White
2013,3,F,25,Black
2013,3,M,45,White
2013,4,M,86,White
2013,4,M,46,White
2013,4,M,61,Black
2013,4,M,57,White
2013,4,M,28,White
2013,4,M,54,White
2013,4,M,66,White
2013,4,M,35,Black
2013,4,M,53,White
2013,4,M,25,White
2013,4,M,74,White
2013,4,M,56,White
2013,4,M,29,White
2013,4,M,29,Black
2013,3,M,52,White
2013,4,M,49,White
2013,4,F,21,White
2013,4,M,49,White
2013,4,M,58,Black
2013,4,M,20,Black
2013,4,M,42,Black
2013,4,M,45,White
2013,4,M,39,White
2013,4,M,28,Black
2013,4,M,39,White
2013,4,M,21,White
2013,3,M,60,White
2013,4,M,32,Black
2013,4,F,29,Black
2013,4,M,38,Black
2013,4,F,70,White
2013,4,M,65,Asian/Pacific Islander
2013,4,M,33,Black
2013,4,F,40,White
2013,4,M,21,Black
2013,4,M,22,White
2013,4,M,32,Black
2013,4,M,56,White
2013,4,M,24,White
2013,4,F,49,White
2013,4,M,43,White
2013,4,M,74,Black
2013,4,M,25,White
2013,4,M,56,Black
2013,4,M,46,Black
2013,4,M,85,White
2013,4,M,43,White
2013,4,M,63,White
2013,4,M,23,Black
2013,4,F,33,Asian/Pacific Islander
2013,4,M,27,Black
2013,4,M,85,White
2013,4,F,43,White
2013,4,M,18,Black
2013,4,M,53,White
2013,4,M,78,White
2013,4,M,73,White
2013,4,F,19,Black
2013,4,F,31,White
2013,4,F,47,White
2013,4,F,20,Black
2013,4,M,68,White
2013,4,M,25,White
2013,4,M,27,Black
2013,4,M,61,White
2013,4,M,27,Black
2013,4,M,50,White
2013,4,M,26,Black
2013,4,M,23,Black
2013,4,F,19,Black
2013,4,M,74,White
2013,4,M,78,White
2013,4,M,33,White
2013,4,M,24,Black
2013,4,M,68,White
2013,4,M,68,White
2013,4,M,81,White
2013,4,M,85,White
2013,4,F,29,Black
2013,4,M,31,Black
2013,4,M,72,White
2013,4,M,38,Black
2013,4,M,20,Black
2013,4,M,26,White
2013,4,M,20,Black
2013,4,M,42,White
2013,4,M,38,White
2013,4,M,17,Black
2013,4,M,20,Black
2013,4,M,86,White
2013,4,M,32,White
2013,4,M,71,White
2013,4,M,26,White
2013,4,M,20,White
2013,4,M,23,White
2013,4,M,59,White
2013,4,M,27,White
2013,4,F,24,White
2013,4,M,26,Black
2013,4,M,10,White
2013,4,M,21,Black
2013,5,M,17,Black
2013,4,M,31,Black
2013,5,M,31,White
2013,4,M,50,White
2013,5,M,43,White
2013,5,M,86,White
2013,5,M,35,White
2013,5,M,66,White
2013,5,M,76,White
2013,4,M,43,White
2013,5,M,61,White
2013,4,M,43,Black
2013,4,M,26,Black
2013,5,M,21,Black
2013,5,M,35,White
2013,5,M,24,Black
2013,5,M,58,White
2013,5,M,24,Black
2013,5,M,41,White
2013,4,M,20,Black
2013,4,M,25,Black
2013,5,M,56,White
2013,5,M,83,White
2013,5,M,20,Black
2013,5,F,28,White
2013,5,F,25,White
2013,5,M,77,White
2013,5,M,28,Black
2013,5,M,26,Black
2013,5,M,24,Black
2013,5,M,43,White
2013,5,M,64,White
2013,5,M,41,White
2013,5,M,71,White
2013,5,M,14,White
2013,5,M,51,White
2013,4,M,18,White
2013,5,M,35,White
2013,5,M,17,White
2013,5,M,88,White
2013,5,M,47,White
2013,5,M,53,White
2013,5,M,56,White
2013,5,M,85,White
2013,5,M,81,White
2013,5,M,62,White
2013,5,M,25,Black
2013,4,M,34,Black
2013,5,M,22,Black
2013,5,F,49,White
2013,5,M,35,Black
2013,5,M,82,White
2013,5,M,27,White
2013,5,M,72,White
2013,5,M,44,White
2013,5,M,37,White
2013,5,M,20,Black
2013,5,M,49,White
2013,5,M,23,Black
2013,5,M,39,White
2013,5,M,48,White
2013,5,F,68,White
2013,5,F,21,Black
2013,5,M,37,White
2013,5,M,52,Black
2013,5,M,18,White
2013,5,M,64,White
2013,5,M,23,Black
2013,5,M,81,White
2013,5,F,43,White
2013,3,M,23,Black
2013,5,M,42,Black
2013,5,M,47,White
2013,5,M,47,White
2013,5,F,20,Black
2013,5,M,35,White
2013,5,M,21,White
2013,5,M,24,Black
2013,5,M,56,White
2013,5,M,22,White
2013,5,M,17,Black
2013,3,M,35,Black
2013,5,M,72,White
2013,5,M,90,White
2013,5,M,34,White
2013,5,M,29,Black
2013,5,M,39,Black
2013,5,M,31,Black
2013,5,M,44,White
2013,5,M,20,Black
2013,5,M,26,Black
2013,5,M,58,White
2013,5,M,36,Black
2013,5,M,17,Black
2013,5,M,72,White
2013,5,M,43,Black
2013,5,M,57,Black
2013,5,M,20,Black
2013,5,M,78,White
2013,5,M,54,White
2013,5,M,21,White
2013,5,M,21,Black
2013,5,M,55,White
2013,6,M,29,Asian/Pacific Islander
2013,5,M,49,Black
2013,5,M,18,Black
2013,5,F,27,White
2013,5,M,21,Black
2013,5,M,49,White
2013,5,M,52,White
2013,5,M,35,Black
2013,6,M,18,Black
2013,6,M,33,White
2013,6,M,42,White
2013,5,M,48,Black
2013,6,M,26,White
2013,5,M,60,White
2013,6,M,48,Black
2013,5,F,38,White
2013,6,M,45,White
2013,6,M,74,White
2013,6,M,56,White
2013,5,M,16,Black
2013,6,M,44,White
2013,6,M,16,White
2013,6,M,24,White
2013,6,F,27,White
2013,6,F,62,White
2013,6,F,21,White
2013,6,F,21,White
2013,6,M,44,White
2013,6,M,23,Asian/Pacific Islander
2013,6,M,27,Black
2013,6,M,33,Black
2013,6,F,39,White
2013,6,M,18,White
2013,6,M,40,White
2013,6,M,37,White
2013,6,M,47,White
2013,6,F,58,Black
2013,6,M,20,Black
2013,6,M,53,White
2013,6,M,84,White
2013,6,M,39,Black
2013,6,M,44,Black
2013,6,M,17,Black
2013,6,M,60,White
2013,6,M,32,Black
2013,6,F,53,White
2013,6,M,63,White
2013,6,M,48,White
2013,5,M,47,White
2013,6,M,68,White
2013,6,F,50,White
2013,6,M,62,White
2013,6,M,64,White
2013,6,M,78,White
2013,6,M,20,Black
2013,6,M,36,Black
2013,6,M,58,White
2013,6,M,50,White
2013,6,M,54,White
2013,6,M,31,White
2013,6,F,57,White
2013,6,M,57,White
2013,6,M,20,Black
2013,6,M,60,White
2013,6,M,27,White
2013,6,M,29,White
2013,6,M,9,White
2013,6,M,66,White
2013,6,M,22,Black
2013,6,F,73,White
2013,6,F,49,White
2013,6,F,66,White
2013,6,M,33,White
2013,6,M,37,White
2013,6,M,48,White
2013,6,M,67,White
2013,6,M,29,Black
2013,6,M,45,White
2013,6,F,60,White
2013,6,M,82,White
2013,6,M,20,Black
2013,6,M,37,White
2013,6,M,76,White
2013,6,M,59,White
2013,6,M,19,Black
2013,6,M,21,Black
2013,6,M,24,Black
2013,6,M,59,Black
2013,6,M,66,White
2013,6,M,29,Black
2013,6,F,27,Black
2013,6,M,31,White
2013,6,M,12,White
2013,6,M,9,White
2013,6,M,46,White
2013,6,M,22,White
2013,6,M,23,Black
2013,6,F,42,White
2013,7,M,58,White
2013,6,M,18,Black
2013,6,M,87,White
2013,7,M,84,White
2013,7,M,39,Black
2013,7,M,87,White
2013,6,M,36,Black
2013,7,M,35,White
2013,7,M,29,Hispanic
2013,7,M,62,White
2013,7,M,23,White
2013,7,M,24,White
2013,6,M,62,White
2013,7,M,53,White
2013,7,M,46,White
2013,7,F,32,White
2013,7,M,48,White
2013,7,M,34,Black
2013,6,M,15,Black
2013,6,M,22,Black
2013,6,F,32,White
2013,6,M,34,Black
2013,7,M,39,Black
2013,7,M,81,White
2013,7,M,81,White
2013,7,M,51,White
2013,7,M,30,White
2013,6,M,52,Black
2013,7,M,25,Black
2013,7,M,31,Black
2013,7,M,21,Black
2013,7,M,71,White
2013,7,F,43,White
2013,7,M,43,White
2013,7,M,19,Black
2013,7,M,50,White
2013,7,M,36,Black
2013,7,M,33,White
2013,7,M,62,White
2013,7,M,25,White
2013,7,M,36,Black
2013,7,M,51,White
2013,6,M,34,White
2013,7,M,31,White
2013,6,M,52,White
2013,7,M,4,Black
2013,7,M,36,White
2013,7,M,29,Black
2013,7,M,63,White
2013,7,F,51,White
2013,7,M,58,White
2013,7,M,33,White
2013,7,M,49,White
2013,7,F,18,White
2013,7,M,21,Black
2013,7,M,27,Black
2013,7,M,26,White
2013,7,M,65,White
2013,7,F,29,Black
2013,7,M,75,White
2013,7,M,29,White
2013,7,M,17,White
2013,7,M,30,White
2013,7,M,18,Black
2013,7,M,82,White
2013,7,M,44,White
2013,7,F,83,White
2013,7,F,41,White
2013,7,M,43,White
2013,7,M,16,Black
2013,7,M,26,White
2013,7,M,33,Black
2013,7,M,25,Black
2013,7,M,89,White
2013,7,M,77,White
2013,7,M,48,White
2013,7,F,47,White
2013,7,M,18,Black
2013,7,M,17,Black
2013,7,M,43,White
2013,7,M,53,White
2013,7,F,41,White
2013,7,M,64,White
2013,7,M,83,White
2013,7,M,33,White
2013,7,M,41,White
2013,7,M,44,White
2013,7,M,75,White
2013,7,M,69,White
2013,7,M,49,Black
2013,7,M,34,Asian/Pacific Islander
2013,7,M,84,White
2013,7,M,29,Black
2013,7,M,76,White
2013,7,M,19,White
2013,7,M,23,White
2013,7,M,74,White
2013,7,M,35,White
2013,7,M,55,White
2013,7,M,37,White
2013,7,M,67,White
2013,7,M,37,White
2013,7,M,22,Black
2013,7,M,29,Black
2013,7,F,57,White
2013,7,M,73,White
2013,7,M,25,White
2013,7,M,17,Black
2013,7,M,53,White
2013,7,M,33,Black
2013,7,M,50,White
2013,7,M,27,Black
2013,7,M,28,White
2013,7,M,49,White
2013,7,M,20,Black
2013,7,M,28,White
2013,7,F,66,White
2013,7,M,42,White
2013,7,M,23,Black
2013,7,M,31,Black
2013,7,M,77,White
2013,8,F,21,White
2013,7,M,35,Black
2013,8,M,79,White
2013,7,M,28,White
2013,8,M,22,White
2013,8,M,42,White
2013,8,M,56,White
2013,7,M,42,White
2013,8,M,51,White
2013,8,M,23,Black
2013,8,M,58,White
2013,8,F,18,Black
2013,8,M,52,White
2013,8,M,77,White
2013,8,M,20,Black
2013,7,M,20,Black
2013,8,M,82,White
2013,8,M,49,White
2013,8,M,60,White
2013,8,M,27,Black
2013,7,M,20,Black
2013,7,F,59,White
2013,8,M,41,White
2013,7,F,50,Black
2013,8,M,32,Black
2013,8,F,49,White
2013,8,M,31,White
2013,8,M,20,Black
2013,7,M,24,Black
2013,7,M,48,White
2013,8,F,22,Black
2013,7,M,32,White
2013,8,M,62,White
2013,8,M,72,White
2013,8,M,66,White
2013,8,F,50,White
2013,8,M,55,White
2013,8,M,21,White
2013,8,M,50,White
2013,8,M,37,White
2013,8,M,53,White
2013,8,M,67,White
2013,8,M,51,White
2013,8,M,32,Black
2013,8,M,24,Black
2013,8,M,58,White
2013,8,M,57,White
2013,8,M,43,White
2013,8,F,36,White
2013,8,M,40,White
2013,8,M,52,White
2013,8,M,61,White
2013,8,M,35,White
2013,8,M,49,White
2013,8,M,34,White
2013,8,M,59,White
2013,8,M,26,Black
2013,8,M,53,White
2013,8,M,24,Black
2013,8,M,49,White
2013,7,M,22,Black
2013,8,F,48,White
2013,8,M,74,White
2013,8,M,19,Black
2013,8,F,42,Black
2013,7,M,69,White
2013,8,M,55,White
2013,8,F,41,Black
2013,8,M,45,White
2013,8,M,86,White
2013,8,M,35,Black
2013,8,M,24,Black
2013,8,M,21,White
2013,8,M,38,White
2013,8,M,30,Black
2013,8,M,84,White
2013,8,M,44,White
2013,8,M,77,White
2013,8,M,66,White
2013,8,M,44,White
2013,8,M,30,Black
2013,8,M,22,White
2013,8,M,62,White
2013,8,M,28,White
2013,8,M,73,White
2013,8,M,65,White
2013,8,M,57,White
2013,8,M,75,White
2013,8,M,16,Black
2013,8,M,28,White
2013,8,F,52,White
2013,8,M,41,White
2013,8,M,86,Black
2013,8,M,52,Black
2013,8,M,18,White
2013,8,F,32,White
2013,8,M,25,White
2013,8,M,40,White
2013,8,M,54,White
2013,8,M,24,Black
2013,8,F,22,White
2013,8,F,41,White
2013,8,M,31,Black
2013,8,M,23,Black
2013,9,M,67,White
2013,8,M,22,Black
2013,8,M,26,Black
2013,8,M,93,White
2013,8,M,60,White
2013,9,M,54,White
2013,9,M,33,Black
2013,8,M,21,White
2013,9,M,19,Black
2013,9,M,48,White
2013,8,M,36,Black
2013,9,M,40,White
2013,8,M,51,White
2013,9,M,60,White
2013,9,M,91,White
2013,8,M,47,Black
2013,8,M,30,Black
2013,8,M,45,Black
2013,9,M,61,White
2013,8,M,53,White
2013,9,M,86,White
2013,9,M,41,Black
2013,9,M,21,Black
2013,9,M,96,White
2013,9,M,68,Black
2013,9,M,36,White
2013,9,M,33,White
2013,9,M,68,White
2013,9,M,19,Black
2013,2,M,25,White
2013,9,M,59,White
2013,7,M,24,Black
2013,9,F,51,White
2013,9,M,25,White
2013,9,M,39,Black
2013,9,M,19,Black
2013,9,M,30,White
2013,9,M,26,White
2013,9,F,58,White
2013,9,F,59,White
2013,9,M,49,White
2013,8,M,34,Black
2013,9,F,70,White
2013,7,M,21,Black
2013,8,M,53,Black
2013,9,M,32,White
2013,9,M,50,White
2013,9,M,50,White
2013,9,F,56,White
2013,9,M,52,White
2013,9,M,23,White
2013,9,M,12,White
2013,8,M,53,White
2013,9,M,59,White
2013,9,M,86,White
2013,9,M,57,White
2013,9,M,42,White
2013,9,F,50,White
2013,9,M,56,White
2013,9,M,27,Black
2013,9,M,72,Black
2013,9,M,18,Black
2013,9,M,21,White
2013,9,M,37,Hispanic
2013,9,M,33,Asian/Pacific Islander
2013,9,M,18,Black
2013,9,M,55,Black
2013,9,M,78,White
2013,9,M,49,Asian/Pacific Islander
2013,9,M,73,White
2013,9,F,39,Black
2013,9,M,21,Asian/Pacific Islander
2013,9,M,35,Black
2013,9,M,28,White
2013,9,M,61,White
2013,9,M,28,Black
2013,9,M,82,White
2013,9,M,33,White
2013,9,M,31,Black
2013,9,M,59,White
2013,8,M,44,White
2013,9,M,59,White
2013,9,M,48,White
2013,9,F,19,White
2013,9,M,53,White
2013,9,M,66,White
2013,9,M,29,Black
2013,9,M,75,White
2013,9,M,61,White
2013,9,F,50,White
2013,9,M,82,White
2013,9,M,55,White
2013,9,M,26,Black
2013,9,M,17,Black
2013,9,M,27,Black
2013,10,M,17,White
2013,9,F,47,Black
2013,10,M,57,White
2013,9,M,19,Black
2013,10,M,79,White
2013,10,M,36,Black
2013,9,M,22,Black
2013,10,M,44,White
2013,10,M,19,White
2013,10,M,55,White
2013,9,F,75,Asian/Pacific Islander
2013,9,M,33,Black
2013,9,F,19,White
2013,9,M,24,Black
2013,10,M,47,Black
2013,10,M,24,Black
2013,10,M,28,Black
2013,10,M,25,White
2013,10,M,85,White
2013,10,M,24,Black
2013,9,M,32,White
2013,10,M,54,White
2013,10,M,49,Black
2013,10,M,55,White
2013,10,M,18,Black
2013,10,M,68,White
2013,10,M,22,White
2013,10,M,61,White
2013,10,M,18,Black
2013,10,M,75,White
2013,10,M,29,White
2013,10,M,68,White
2013,10,M,83,White
2013,10,M,46,Black
2013,10,M,55,White
2013,10,M,39,White
2013,10,M,48,White
2013,10,M,69,White
2013,10,M,46,White
2013,10,M,20,Black
2013,10,M,56,White
2013,10,M,14,Black
2013,10,M,39,White
2013,10,M,33,White
2013,10,M,26,White
2013,10,M,22,Black
2013,10,F,21,Hispanic
2013,10,M,62,White
2013,10,M,43,White
2013,10,M,58,White
2013,10,M,56,Black
2013,10,M,37,White
2013,10,M,37,Black
2013,10,M,34,Black
2013,10,M,33,White
2013,10,M,62,White
2013,10,M,27,White
2013,10,M,70,White
2013,10,M,62,White
2013,10,M,75,White
2013,10,M,30,Black
2013,10,F,23,Black
2013,10,M,38,White
2013,9,M,58,White
2013,10,M,84,Black
2013,10,M,24,Black
2013,10,M,52,White
2013,10,M,22,White
2013,10,M,75,White
2013,10,M,73,White
2013,10,M,21,White
2013,10,M,29,Black
2013,10,M,49,White
2013,10,F,22,Black
2013,10,M,52,White
2013,10,M,32,White
2013,10,M,43,White
2013,10,F,43,White
2013,10,F,64,White
2013,10,M,60,White
2013,10,F,27,White
2013,10,M,23,Black
2013,10,M,18,Black
2013,10,M,24,White
2013,10,M,42,White
2013,10,M,24,Black
2013,10,M,34,White
2013,10,M,18,Black
2013,10,M,39,White
2013,10,F,22,White
2013,10,M,19,Black
2013,10,M,24,Black
2013,10,M,66,White
2013,10,M,23,Black
2013,10,M,27,White
2013,10,M,20,White
2013,10,M,28,Black
2013,10,M,32,Hispanic
2013,10,M,32,White
2013,10,F,48,White
2013,10,F,60,White
2013,10,F,46,White
2013,10,M,19,White
2013,11,M,65,White
2013,10,M,23,White
2013,11,M,76,White
2013,11,M,56,White
2013,10,M,61,White
2013,10,M,80,White
2013,11,M,49,White
2013,10,M,17,Black
2013,11,F,49,White
2013,11,F,40,Black
2013,11,M,41,White
2013,11,F,17,White
2013,11,M,65,White
2013,11,M,41,White
2013,11,M,81,White
2013,11,M,28,Black
2013,11,M,38,White
2013,11,M,49,White
2013,11,M,14,Black
2013,11,M,45,White
2013,11,F,49,White
2013,11,M,22,Black
2013,11,M,63,White
2013,11,M,63,White
2013,11,M,44,White
2013,11,M,32,White
2013,11,M,67,White
2013,11,M,34,White
2013,11,M,19,Asian/Pacific Islander
2013,11,F,68,White
2013,11,M,46,White
2013,11,M,45,Black
2013,11,M,41,White
2013,9,F,27,White
2013,11,F,32,White
2013,11,M,46,White
2013,11,F,32,White
2013,10,M,78,White
2013,11,F,24,White
2013,11,M,30,White
2013,11,M,39,White
2013,11,F,54,White
2013,11,M,34,White
2013,11,M,16,White
2013,11,M,31,Black
2013,11,M,26,Black
2013,10,M,53,White
2013,11,M,46,White
2013,11,F,28,White
2013,10,M,53,White
2013,11,M,36,Black
2013,11,M,36,Black
2013,10,M,77,White
2013,11,M,31,White
2013,11,M,19,Black
2013,11,M,64,White
2013,10,F,24,White
2013,11,M,20,Black
2013,11,F,63,White
2013,11,M,59,White
2013,11,M,59,Black
2013,11,M,59,White
2013,11,M,26,White
2013,11,M,54,White
2013,11,M,61,White
2013,11,M,15,White
2013,11,M,28,Black
2013,11,M,31,Black
2013,11,M,41,White
2013,11,M,25,Black
2013,11,M,61,White
2013,11,M,52,White
2013,11,M,54,White
2013,11,M,22,White
2013,11,M,64,White
2013,11,M,56,White
2013,11,F,56,White
2013,11,M,66,White
2013,11,M,26,Black
2013,11,M,23,White
2013,11,M,88,White
2013,11,M,25,White
2013,11,M,24,Black
2013,11,M,58,White
2013,11,F,50,White
2013,11,F,37,White
2013,11,M,37,White
2013,11,M,31,Black
2013,11,M,29,Black
2013,11,F,66,White
2013,11,M,30,White
2013,11,M,23,Black
2013,11,M,38,Black
2013,11,M,30,White
2013,11,M,23,White
2013,11,F,23,White
2013,11,M,9,Black
2013,11,M,30,Black
2013,11,M,41,White
2013,11,M,50,White
2013,11,M,24,Black
2013,11,M,24,White
2013,11,M,34,White
2013,11,M,21,Black
2013,11,M,84,White
2013,11,M,31,White
2013,11,M,57,White
